#node	identifier	category	term ID	term description
BRCA1	9606.ENSP00000418960	Monarch	HP:0004207	Abnormal 5th finger morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0004209	Clinodactyly of the 5th finger
BRCA1	9606.ENSP00000418960	Monarch	HP:0004298	Abnormality of the abdominal wall
BRCA1	9606.ENSP00000418960	Monarch	HP:0004299	Hernia of the abdominal wall
BRCA1	9606.ENSP00000418960	Monarch	HP:0004322	Short stature
BRCA1	9606.ENSP00000418960	Monarch	HP:0004323	Abnormality of body weight
BRCA1	9606.ENSP00000418960	Monarch	HP:0004325	Decreased body weight
BRCA1	9606.ENSP00000418960	Monarch	HP:0004328	Abnormal anterior eye segment morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0004348	Abnormality of bone mineral density
BRCA1	9606.ENSP00000418960	Monarch	HP:0004349	Reduced bone mineral density
BRCA1	9606.ENSP00000418960	Monarch	HP:0004362	Abnormality of enteric ganglion morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0004377	Hematological neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0004378	Abnormality of the anus
BRCA1	9606.ENSP00000418960	Monarch	HP:0005105	Abnormal nasal morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005120	Abnormal cardiac atrium morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005262	Abnormality of the synovia
BRCA1	9606.ENSP00000418960	Monarch	HP:0005288	Abnormal nostril morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005344	Abnormal carotid artery morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005522	Pyridoxine-responsive sideroblastic anemia
BRCA1	9606.ENSP00000418960	Monarch	HP:0005607	Abnormal tracheobronchial morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005922	Abnormal hand morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0005927	Aplasia/hypoplasia involving bones of the hand
BRCA1	9606.ENSP00000418960	Monarch	HP:0006101	Finger syndactyly
BRCA1	9606.ENSP00000418960	Monarch	HP:0006265	Aplasia/Hypoplasia of fingers
BRCA1	9606.ENSP00000418960	Monarch	HP:0006482	Abnormality of dental morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0006495	Aplasia/Hypoplasia of the ulna
BRCA1	9606.ENSP00000418960	Monarch	HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs
BRCA1	9606.ENSP00000418960	Monarch	HP:0006501	Aplasia/Hypoplasia of the radius
BRCA1	9606.ENSP00000418960	Monarch	HP:0006503	Aplasia/hypoplasia involving forearm bones
BRCA1	9606.ENSP00000418960	Monarch	HP:0006824	Cranial nerve paralysis
BRCA1	9606.ENSP00000418960	Monarch	HP:0007364	Aplasia/Hypoplasia of the cerebrum
BRCA1	9606.ENSP00000418960	Monarch	HP:0007378	Neoplasm of the gastrointestinal tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0007379	Neoplasm of the genitourinary tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0007400	Irregular hyperpigmentation
BRCA1	9606.ENSP00000418960	Monarch	HP:0007565	Multiple cafe-au-lait spots
BRCA1	9606.ENSP00000418960	Monarch	HP:0007700	Ocular anterior segment dysgenesis
BRCA1	9606.ENSP00000418960	Monarch	HP:0007874	Almond-shaped palpebral fissure
BRCA1	9606.ENSP00000418960	Monarch	HP:0008050	Abnormality of the palpebral fissures
BRCA1	9606.ENSP00000418960	Monarch	HP:0008053	Aplasia/Hypoplasia of the iris
BRCA1	9606.ENSP00000418960	Monarch	HP:0008055	Aplasia/Hypoplasia affecting the uvea
BRCA1	9606.ENSP00000418960	Monarch	HP:0008056	Aplasia/Hypoplasia affecting the eye
BRCA1	9606.ENSP00000418960	Monarch	HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye
BRCA1	9606.ENSP00000418960	Monarch	HP:0008070	Sparse hair
BRCA1	9606.ENSP00000418960	Monarch	HP:0008373	Puberty and gonadal disorders
BRCA1	9606.ENSP00000418960	Monarch	HP:0008572	External ear malformation
BRCA1	9606.ENSP00000418960	Monarch	HP:0008669	Abnormal spermatogenesis
BRCA1	9606.ENSP00000418960	Monarch	HP:0008678	Renal hypoplasia/aplasia
BRCA1	9606.ENSP00000418960	Monarch	HP:0008775	Abnormal prostate morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0009115	Aplasia/hypoplasia involving the skeleton
BRCA1	9606.ENSP00000418960	Monarch	HP:0009116	Aplasia/Hypoplasia involving bones of the skull
BRCA1	9606.ENSP00000418960	Monarch	HP:0009118	Aplasia/Hypoplasia of the mandible
BRCA1	9606.ENSP00000418960	Monarch	HP:0009121	Abnormal axial skeleton morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton
BRCA1	9606.ENSP00000418960	Monarch	HP:0009179	Deviation of the 5th finger
BRCA1	9606.ENSP00000418960	Monarch	HP:0009484	Deviation of the hand or of fingers of the hand
BRCA1	9606.ENSP00000418960	Monarch	HP:0009553	Abnormality of the hairline
BRCA1	9606.ENSP00000418960	Monarch	HP:0009602	Abnormality of thumb phalanx
BRCA1	9606.ENSP00000418960	Monarch	HP:0009603	Deviation of the thumb
BRCA1	9606.ENSP00000418960	Monarch	HP:0009623	Proximal placement of thumb
BRCA1	9606.ENSP00000418960	Monarch	HP:0009815	Aplasia/hypoplasia of the extremities
BRCA1	9606.ENSP00000418960	Monarch	HP:0009821	Forearm undergrowth
BRCA1	9606.ENSP00000418960	Monarch	HP:0009824	Upper limb undergrowth
BRCA1	9606.ENSP00000418960	Monarch	HP:0009826	Limb undergrowth
BRCA1	9606.ENSP00000418960	Monarch	HP:0010161	Abnormality of the phalanges of the toes
BRCA1	9606.ENSP00000418960	Monarch	HP:0010293	Aplasia/Hypoplasia of the uvula
BRCA1	9606.ENSP00000418960	Monarch	HP:0010301	Spinal dysraphism
BRCA1	9606.ENSP00000418960	Monarch	HP:0010460	Abnormality of the female genitalia
BRCA1	9606.ENSP00000418960	Monarch	HP:0010461	Abnormality of the male genitalia
BRCA1	9606.ENSP00000418960	Monarch	HP:0010468	Aplasia/Hypoplasia of the testes
BRCA1	9606.ENSP00000418960	Monarch	HP:0010469	Absent testis
BRCA1	9606.ENSP00000418960	Monarch	HP:0010674	Abnormality of the curvature of the vertebral column
BRCA1	9606.ENSP00000418960	Monarch	HP:0010720	Abnormal hair pattern
BRCA1	9606.ENSP00000418960	Monarch	HP:0010785	Gonadal neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0010787	Genital neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0010866	Abdominal wall defect
BRCA1	9606.ENSP00000418960	Monarch	HP:0010935	Abnormality of the upper urinary tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0010936	Abnormality of the lower urinary tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0010938	Abnormal external nose morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0010972	Anemia of inadequate production
BRCA1	9606.ENSP00000418960	Monarch	HP:0010978	Abnormality of immune system physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0010987	Abnormal cellular immune system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011004	Abnormal systemic arterial morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011017	Abnormal cellular physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011024	Abnormality of the gastrointestinal tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0011027	Abnormal fallopian tube morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011121	Abnormality of skin morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011138	Abnormality of skin adnexa morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011218	Abnormal shape of the frontal region
BRCA1	9606.ENSP00000418960	Monarch	HP:0011277	Abnormality of the urinary system physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011297	Abnormal digit morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011314	Abnormal long bone morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011339	Abnormality of upper lip vermillion
BRCA1	9606.ENSP00000418960	Monarch	HP:0011355	Localized skin lesion
BRCA1	9606.ENSP00000418960	Monarch	HP:0011361	Congenital abnormal hair pattern
BRCA1	9606.ENSP00000418960	Monarch	HP:0011362	Abnormal hair quantity
BRCA1	9606.ENSP00000418960	Monarch	HP:0011446	Abnormality of higher mental function
BRCA1	9606.ENSP00000418960	Monarch	HP:0011545	Abnormal connection of the cardiac segments
BRCA1	9606.ENSP00000418960	Monarch	HP:0011563	Abnormal ventriculoarterial connection
BRCA1	9606.ENSP00000418960	Monarch	HP:0011603	Congenital malformation of the great arteries
BRCA1	9606.ENSP00000418960	Monarch	HP:0011792	Neoplasm by histology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011793	Neoplasm by anatomical site
BRCA1	9606.ENSP00000418960	Monarch	HP:0011821	Abnormal facial skeleton morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011842	Abnormal skeletal morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011844	Abnormal appendicular skeleton morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011849	Abnormal bone ossification
BRCA1	9606.ENSP00000418960	Monarch	HP:0011873	Abnormal platelet count
BRCA1	9606.ENSP00000418960	Monarch	HP:0011875	Abnormal platelet morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0011893	Abnormal leukocyte count
BRCA1	9606.ENSP00000418960	Monarch	HP:0011994	Abnormal atrial septum morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012041	Decreased fertility in males
BRCA1	9606.ENSP00000418960	Monarch	HP:0012125	Prostate cancer
BRCA1	9606.ENSP00000418960	Monarch	HP:0012210	Abnormal renal morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012211	Abnormal renal physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012243	Abnormal reproductive system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012252	Abnormal respiratory system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012331	Abnormal autonomic nervous system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012372	Abnormal eye morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012373	Abnormal eye physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012443	Abnormality of brain morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012471	Thick vermilion border
BRCA1	9606.ENSP00000418960	Monarch	HP:0012547	Abnormal involuntary eye movements
BRCA1	9606.ENSP00000418960	Monarch	HP:0012638	Abnormal nervous system physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012639	Abnormal nervous system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0012718	Morphological abnormality of the gastrointestinal tract
BRCA1	9606.ENSP00000418960	Monarch	HP:0012732	Anorectal anomaly
BRCA1	9606.ENSP00000418960	Monarch	HP:0012733	Macule
BRCA1	9606.ENSP00000418960	Monarch	HP:0012745	Short palpebral fissure
BRCA1	9606.ENSP00000418960	Monarch	HP:0012758	Neurodevelopmental delay
BRCA1	9606.ENSP00000418960	Monarch	HP:0012759	Neurodevelopmental abnormality
BRCA1	9606.ENSP00000418960	Monarch	HP:0012848	Small intestinal stenosis
BRCA1	9606.ENSP00000418960	Monarch	HP:0012874	Abnormal male reproductive system physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0025015	Abnormal vascular morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0025028	Abnormality of enteric nervous system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0025031	Abnormality of the digestive system
BRCA1	9606.ENSP00000418960	Monarch	HP:0025033	Abnormality of digestive system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0025354	Abnormal cellular phenotype
BRCA1	9606.ENSP00000418960	Monarch	HP:0025633	Abnormal ureter morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0030084	Clinodactyly
BRCA1	9606.ENSP00000418960	Monarch	HP:0030311	Lower extremity joint dislocation
BRCA1	9606.ENSP00000418960	Monarch	HP:0030406	Primary peritoneal carcinoma
BRCA1	9606.ENSP00000418960	Monarch	HP:0030669	Abnormal ocular adnexa morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0030680	Abnormality of cardiovascular system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0030791	Abnormal jaw morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0030962	Abnormal morphology of the great vessels
BRCA1	9606.ENSP00000418960	Monarch	HP:0031093	Abnormal breast morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0031105	Abnormal uterus morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0031703	Abnormal ear morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0031704	Abnormal ear physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0031816	Abnormal oral morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0031826	Abnormal reflex
BRCA1	9606.ENSP00000418960	Monarch	HP:0031910	Abnormal cranial nerve physiology
BRCA1	9606.ENSP00000418960	Monarch	HP:0032039	Abnormality of the ocular adnexa
BRCA1	9606.ENSP00000418960	Monarch	HP:0032076	Abnormal male urethral meatus morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0032101	Unusual infection
BRCA1	9606.ENSP00000418960	Monarch	HP:0032251	Abnormal immune system morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0033019	Male reproductive system neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0033127	Abnormality of the musculoskeletal system
BRCA1	9606.ENSP00000418960	Monarch	HP:0033353	Abnormal blood vessel morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0040012	Chromosome breakage
BRCA1	9606.ENSP00000418960	Monarch	HP:0040019	Finger clinodactyly
BRCA1	9606.ENSP00000418960	Monarch	HP:0040064	Abnormality of limbs
BRCA1	9606.ENSP00000418960	Monarch	HP:0040068	Abnormality of limb bone
BRCA1	9606.ENSP00000418960	Monarch	HP:0040069	Abnormal lower limb bone morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0040070	Abnormal upper limb bone morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0040071	Abnormal morphology of ulna
BRCA1	9606.ENSP00000418960	Monarch	HP:0040072	Abnormal forearm bone morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0040195	Decreased head circumference
BRCA1	9606.ENSP00000418960	Monarch	HP:0045005	Neural tube defect
BRCA1	9606.ENSP00000418960	Monarch	HP:0045058	Abnormality of the testis size
BRCA1	9606.ENSP00000418960	Monarch	HP:0045060	Aplasia/hypoplasia involving bones of the extremities
BRCA1	9606.ENSP00000418960	Monarch	HP:0100013	Neoplasm of the breast
BRCA1	9606.ENSP00000418960	Monarch	HP:0100022	Abnormality of movement
BRCA1	9606.ENSP00000418960	Monarch	HP:0100026	Arteriovenous malformation
BRCA1	9606.ENSP00000418960	Monarch	HP:0100037	Abnormality of the scalp hair
BRCA1	9606.ENSP00000418960	Monarch	HP:0100491	Abnormality of lower limb joint
BRCA1	9606.ENSP00000418960	Monarch	HP:0100542	Abnormal localization of kidney
BRCA1	9606.ENSP00000418960	Monarch	HP:0100543	Cognitive impairment
BRCA1	9606.ENSP00000418960	Monarch	HP:0100547	Abnormal forebrain morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0100587	Abnormal preputium morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0100615	Ovarian neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0100627	Displacement of the urethral meatus
BRCA1	9606.ENSP00000418960	Monarch	HP:0100691	Abnormality of the curvature of the cornea
BRCA1	9606.ENSP00000418960	Monarch	HP:0100736	Abnormal soft palate morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0100760	Clubbing of toes
BRCA1	9606.ENSP00000418960	Monarch	HP:0100787	Prostate neoplasm
BRCA1	9606.ENSP00000418960	Monarch	HP:0100790	Hernia
BRCA1	9606.ENSP00000418960	Monarch	HP:0100867	Duodenal stenosis
BRCA1	9606.ENSP00000418960	Monarch	HP:0100886	Abnormality of globe location
BRCA1	9606.ENSP00000418960	Monarch	HP:0100887	Abnormality of globe size
BRCA1	9606.ENSP00000418960	Monarch	HP:0200005	Abnormal shape of the palpebral fissure
BRCA1	9606.ENSP00000418960	Monarch	HP:0200006	Slanting of the palpebral fissure
BRCA1	9606.ENSP00000418960	Monarch	HP:0200007	Abnormal size of the palpebral fissures
BRCA1	9606.ENSP00000418960	Monarch	HP:0410008	Abnormality of the peripheral nervous system
BRCA1	9606.ENSP00000418960	Monarch	HP:0410043	Abnormal neural tube morphology
BRCA1	9606.ENSP00000418960	Monarch	HP:0430000	Abnormal frontal bone morphology
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0007	Acetylation
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0010	Activator
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0024	Alternative initiation
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0025	Alternative splicing
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0043	Tumor suppressor
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0131	Cell cycle
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0158	Chromosome
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0227	DNA damage
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0233	DNA recombination
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0234	DNA repair
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0238	DNA-binding
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0275	Fatty acid biosynthesis
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0276	Fatty acid metabolism
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0443	Lipid metabolism
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0444	Lipid biosynthesis
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0479	Metal-binding
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0539	Nucleus
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0597	Phosphoprotein
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0677	Repeat
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0804	Transcription
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0805	Transcription regulation
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0808	Transferase
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0832	Ubl conjugation
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0833	Ubl conjugation pathway
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0862	Zinc
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0863	Zinc-finger
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0923	Fanconi anemia
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-0963	Cytoplasm
BRCA1	9606.ENSP00000418960	UniProt Keywords	KW-1017	Isopeptide bond
BRCA1	9606.ENSP00000418960	Pfam	PF12820	Serine-rich domain associated with BRCT
BRCA1	9606.ENSP00000418960	InterPro	IPR001357	BRCT domain
BRCA1	9606.ENSP00000418960	InterPro	IPR001841	Zinc finger, RING-type
BRCA1	9606.ENSP00000418960	InterPro	IPR011364	Breast cancer type 1 susceptibility protein (BRCA1)
BRCA1	9606.ENSP00000418960	InterPro	IPR013083	Zinc finger, RING/FYVE/PHD-type
BRCA1	9606.ENSP00000418960	InterPro	IPR017907	Zinc finger, RING-type, conserved site
BRCA1	9606.ENSP00000418960	InterPro	IPR018957	Zinc finger, C3HC4 RING-type
BRCA1	9606.ENSP00000418960	InterPro	IPR025994	BRCA1, serine-rich domain
BRCA1	9606.ENSP00000418960	InterPro	IPR031099	BRCA1-associated
BRCA1	9606.ENSP00000418960	InterPro	IPR036420	BRCT domain superfamily
BRCA1	9606.ENSP00000418960	SMART	SM00184	Ring finger
BRCA1	9606.ENSP00000418960	SMART	SM00292	Breast cancer carboxy-terminal domain
H2AC18	9606.ENSP00000358155	GO Function	GO:0003676	Nucleic acid binding
H2AC18	9606.ENSP00000358155	GO Function	GO:0003677	DNA binding
H2AC18	9606.ENSP00000358155	GO Function	GO:0005198	Structural molecule activity
H2AC18	9606.ENSP00000358155	GO Function	GO:0005488	Binding
H2AC18	9606.ENSP00000358155	GO Function	GO:0005515	Protein binding
H2AC18	9606.ENSP00000358155	GO Function	GO:0030527	Structural constituent of chromatin
H2AC18	9606.ENSP00000358155	GO Function	GO:0046982	Protein heterodimerization activity
H2AC18	9606.ENSP00000358155	GO Function	GO:0046983	Protein dimerization activity
H2AC18	9606.ENSP00000358155	GO Function	GO:0097159	Organic cyclic compound binding
H2AC18	9606.ENSP00000358155	GO Function	GO:1901363	Heterocyclic compound binding
H2AC18	9606.ENSP00000358155	GO Component	GO:0000785	Chromatin
H2AC18	9606.ENSP00000358155	GO Component	GO:0000786	Nucleosome
H2AC18	9606.ENSP00000358155	GO Component	GO:0005576	Extracellular region
H2AC18	9606.ENSP00000358155	GO Component	GO:0005615	Extracellular space
H2AC18	9606.ENSP00000358155	GO Component	GO:0005622	Intracellular anatomical structure
H2AC18	9606.ENSP00000358155	GO Component	GO:0005634	Nucleus
H2AC18	9606.ENSP00000358155	GO Component	GO:0005694	Chromosome
H2AC18	9606.ENSP00000358155	GO Component	GO:0031982	Vesicle
H2AC18	9606.ENSP00000358155	GO Component	GO:0032991	Protein-containing complex
H2AC18	9606.ENSP00000358155	GO Component	GO:0032993	protein-DNA complex
H2AC18	9606.ENSP00000358155	GO Component	GO:0043226	Organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043227	Membrane-bounded organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043228	Non-membrane-bounded organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043229	Intracellular organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043230	Extracellular organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043231	Intracellular membrane-bounded organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0044815	DNA packaging complex
H2AC18	9606.ENSP00000358155	GO Component	GO:0065010	Extracellular membrane-bounded organelle
H2AC18	9606.ENSP00000358155	GO Component	GO:0070062	Extracellular exosome
H2AC18	9606.ENSP00000358155	GO Component	GO:0110165	Cellular anatomical entity
H2AC18	9606.ENSP00000358155	GO Component	GO:1903561	Extracellular vesicle
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4759	Nucleosome, and Histone methyltransferase complex
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4760	Structural constituent of chromatin, and Histone H3-K4 methylation
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4761	Structural constituent of chromatin
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4762	Structural constituent of chromatin
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4763	Structural constituent of chromatin
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4766	Structural constituent of chromatin
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4886	Mixed, incl. Primary hyperoxaluria type 1, and ADD domain
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4887	C-5 methylation of cytosine, and DNA methylation
H2AC18	9606.ENSP00000358155	STRING clusters	CL:4889	Histone H4, and Packaging Of Telomere Ends
H2AC18	9606.ENSP00000358155	KEGG	hsa04217	Necroptosis
H2AC18	9606.ENSP00000358155	KEGG	hsa05034	Alcoholism
H2AC18	9606.ENSP00000358155	KEGG	hsa05322	Systemic lupus erythematosus
H2AC18	9606.ENSP00000358155	Reactome	HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine
